Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Biscoitos e Torradas",4921033,"1575","Biscoito de Castanha de Caju  Sem Glúten",0.148,"Os biscoitos com Castanha de Caju são leves, crocantes e de sabor inigualável. Trazem um pouquinho do nordeste Brasileiro com um toque de sabor requintado.
A Castanha de Caju tipo exportação represen","Ingredientes: Farinha de arroz, fécula de batata, polvilho doce, açúcar, gordura de coco, castanha de caju, ovo, aroma natural de baunilha, amido de milho, Pirofosfato Ácido de Sódio e Bicarbonato de Sódio e propionato de cálcio. NÃO CONTEM GLÚTEN","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1575_pq.jpg","1575_md.jpg","1575_gr.jpg","","81085","","Seu Divino","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","seu divino, biscoitos seu divino, sem glúten, sem lactose, biscoito castanha de caju, biscoito castanha de caju seu divino",0,0,"",False,False,0,0,0,"","","","biscoito-de-castanha-de-caju-sem-gluten","","",""
"A","Biscoitos e Torradas",4921028,"1512","Biscoito de Chocolate com Avelã  Sem Glúten",0.15,"Os biscoitos de Chocolate com Avelã são finos, leves, aromáticos, saborosos e sofisticados. Uma combinação perfeita entre ingredientes de sabor irresistível, criado especialmente para bons momentos. A","Ingredientes: Farinha de arroz, fécula de batata, polvilho doce, açúcar, chocolate em pó, gordura de coco, ovo, avelã, essência de avelã, amido de milho, Pirofosfato Ácido de Sódio e Bicarbonato de Sódio e propionato de cálcio. NÃO CONTEM GLÚTEN","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1512_pq.jpg","1512_md.jpg","1512_gr.jpg","","81085","","Seu Divino","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","seu divino, biscoitos seu divino, sem glúten, sem lactose, biscoito chocolate com avelã, biscoito chocolate com avelã seu divino",0,0,"",False,False,0,0,0,"","","","biscoito-de-chocolate-com-avela-sem-gluten","","",""
"A","Biscoitos e Torradas",4979965,"1957","Biscoito de Chocolate com Nozes Premium",0.16,"O Biscoito de Chocolate com Nozes é cheio de requinte com a ousada composição de Chocolate 50% cacau e as nobres Nozes, formando um biscoito crocante com sabor acentuado de cacau e ainda uma cobertura","Ingredientes: Chocolate de soja, Chocolate em pó, farinha de arroz, açúcar, gordura de coco, ovo, fécula de batata, polvilho doce, nozes, castanha de caju, amendoim, aroma idêntico ao natural de nozes, amido de milho, Pirofosfato Ácido de Sódio, Bicarbonato de Sódio e propionato de cálcio. NÃO CONTEM GLÚTEN","",True,1,0,True,0,0,13.9,0,0,0,,,False,False,"1957_pq.jpg","1957_md.jpg","1957_gr.jpg","","81085","","Seu Divino","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","biscoito chocolate nozes, sem glúten, sem lactose, zero lactose, Seu Divino, biscoito chocolate com nozes seu divino",0,0,"",True,False,0,0,0,"","","","biscoito-de-chocolate-com-nozes-premium","","",""
"A","Biscoitos e Torradas",5032276,"1582","Biscoito de Gergelim sem Glúten",0.21,"","Ingredientes: Fécula de mandioca, farinha de arroz, gordura vegetal, gergelim, sal, fermento químico, emulsificante lecitina de soja.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1582_pq.jpg","1582_md.jpg","1582_gr.jpg","124472,124473,124992,125132","81089","","Sabor Vital","150g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","biscoito-de-gergelim-sem-gluten","","",""
"A","Biscoitos e Torradas",5032273,"745","Biscoito de Queijo sem Glúten",0.21,"","Ingredientes: Fécula de mandioca, farinha de arroz,gordura vegetal,queijo,sal,fermento químico,emulsificante lecitina de soja.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"745_pq.jpg","745_md.jpg","745_gr.jpg","124472,124473,124992,125132","81089","","Sabor Vital","150g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","biscoito-de-queijo-sem-gluten","","",""
"A","Biscoitos e Torradas",5337291,"3261","Biscoito de Tapioca e Quinoa",0.25,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"3261_pq.jpg","3261_md.jpg","3261_gr.jpg","124472,124473,124608,124992,125132","82959","","Fhom","100g","","",0,,33,"Biscoitos e Torradas",,,0,,"","",0,0,,True,False,0,0,0,"","","","biscoito-de-tapioca-e-quinoa","","",""
"A","Biscoitos e Torradas",4980866,"2673","Biscoito Digestive Choc Sem Glúten",0.19,"Com receita tradicionalmente inglesa, este biscoito integral é rico em fibras, possui trigo sarraceno em sua composição e não contém ovos. Sua cobertura de chocolate ao leite dá um toque especial e o","Ingredientes: chocolate ao leite 29% - cacau 35% (açúcar, manteiga de cacau, leite integral em pó 17%, pasta de cacau 10%, leite desnatado em pó 3,8%, emulsi?cante: lecitina de soja, aromatizante natural), amido de milho, gordura de palma, açúcar, farinha de milho, farinha de soja, farelo de soja, farinha de trigo sarraceno, xarope de beterraba, amido de mandioca modi?cado, sal, leveduras: bicarbonato de amônio, bicarbonato de sódio. Pode conter traços de tremoço.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2673_pq.jpg","2673_md.jpg","2673_gr.jpg","","81084","","Schar","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","Digestive Choc Schar, Digestive Choc, Schar, biscoitos, bolachas, fibras, sem glúten, biscoitos sem glúten",0,0,"",True,False,0,0,0,"","","","biscoito-digestive-choc-sem-gluten","","",""
"A","Biscoitos e Torradas",4980865,"2601","Biscoito Digestive Sem Glúten",0.172,"Com receita tradicionalmente inglesa, este biscoito integral é rico em fibras, possui trigo sarraceno em sua composição e não contém ovos. Ideal para um lanche da tarde, fica perfeito com chá ou café.","Ingredientes: amido de milho, óleo de palma, açúcar, farinha de milho, farinha de soja, farelo de soja 7%, farinha de trigo sarraceno 4%, xarope de beterraba, amido de mandioca modificado, sal, levedura: bicarbonato de amônio, bicarbonato de sódio. Pode conter traços de tremoço","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2601_pq.jpg","2601_md.jpg","2601_gr.jpg","","81084","","Schar","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","Digestive, Schar, Digestive Schar, biscoitos, sem glúten, biscoitos sem glúten, sem lactose",0,0,"",True,False,0,0,0,"","","","biscoito-digestive-sem-gluten","","",""
"A","Biscoitos e Torradas",5518745,"3245","Biscoito Integral 100g",0.2,"","Ingredientes: Farinha de trigo integral, água, óleo de milho, sal marinho, sementes de linhaça e gergelim. Sem Lactose contém Glúten.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"3245_pq.jpg","3245_md.jpg","3245_gr.jpg","124473,124608,124992,125132,125319,130237","84912","","Sabor de Céu","","100g","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Biscoito Integral 100g","","","Biscoito Integral 100g Sabor de Céu",""
"A","Biscoitos e Torradas",5518746,"548","Biscoito Integral 250g",0.3,"","Ingredientes: Farinha de trigo integral, água, óleo de milho, sal marinho, sementes de linhaça e gergelim. Sem Lactose contém Glúten.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"548_pq.jpg","548_md.jpg","548_gr.jpg","124473,124608,124992,125132,125319,130238","84912","","Sabor de Céu","","250g","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Biscoito Integral 250g","","","Biscoito Integral 250g Sabor de Céu",""
"A","Biscoitos e Torradas",4921042,"1811","Biscoito Integral Cereal Bisco",0.236,"Um biscoito integral feito de cereais e rico em fibras, o Cereal Bisco Schär é a opção ideal para um lanche saudável. Com apenas 51 calorias por biscoito ele também é livre de lactose e não possui ovo","Ingredientes: farinha de milho 18%, açúcar mascavo, fécula de batata, gordura vegetal não hidrogenada, flocos de arroz e milho 10% (farinha de arroz 5,9%, semolina de milho 3,2%, açúcar, sal), flocos de milho 6% (semolina de milho, glucose, sal, emulsificante mono e diglicerídeos de ácidos graxos), farinha de soja, farelo de soja 2%, flocos de castanha, amido de milho modificado, amido de arroz, leveduras: bicarbonato de amônio, bicarbonato de sódio, xarope de caramelo, sal, aromatizantes naturais. Pode conter traços de tremoço.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1811_pq.jpg","1811_md.jpg","1811_gr.jpg","","81084","","Schar","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","Cereal Bisco, Schar, Cereal Bisco Schar, biscoito crocante com fibras, biscoito crocante com fibras schar, biscoito de fibras, biscoito, biscoito schar",0,0,"",False,False,0,0,0,"","","","biscoito-integral-cereal-bisco","","",""
"A","Biscoitos e Torradas",4921029,"1513","Biscoito Integral com Amaranto Sem Glúten",0.15,"O Biscoito Integral com Amaranto foi elaborado especialmente para você que quer ter uma alimentação balanceada e rica em nutrientes. 
Além do Amaranto é adicionado Gergelim, Linhaça e Amendoim que ju","Ingredientes: Farinha de arroz, fécula de batata, polvilho doce, açúcar mascavo, gordura de coco, ovo, amendoim, gergelim, linhaça, amaranto, essência de panetone, amido de milho, Pirofosfato Ácido de Sódio e Bicarbonato de Sódio e propionato de cálcio. NÃO CONTEM GLÚTEN","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1513_pq.jpg","1513_md.jpg","1513_gr.jpg","","81085","","Seu Divino","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","seu divino, biscoitos seu divino, sem glúten, sem lactose, biscoito integral com amaranto, biscoito integral com amaranto seu divino",0,0,"",False,False,0,0,0,"","","","biscoito-integral-com-amaranto-sem-gluten","","",""
"A","Biscoitos e Torradas",5518747,"979","Biscoito Integral com Goiabada 200g",0.3,"","Ingredientes: Farinha de trigo integral, água, goiabada, óleo de milho, linhaça, gergelim e sal marinho. Sem Lactose contém Glúten.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"979_pq.jpg","979_md.jpg","979_gr.jpg","124473,124992,125132,125319,130239","84912","","Sabor de Céu","","200g","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Biscoito Integral com Goiabada 200g","","","Biscoito Integral com Goiabada 200g Sabor de Céu",""
"A","Biscoitos e Torradas",5518748,"547","Biscoito Integral com Queijo 250g",0.4,"","Ingredientes: Farinha de trigo integral, água, óleo de milho, sal marinho, linhaça, gergelim e queijo parmesão. Contém Glúten.","",False,4,0,True,0,0,9.6,0,0,0,,,False,False,"547_pq.jpg","547_md.jpg","547_gr.jpg","124992,125132,125319,130240","84912","","Sabor de Céu","","250g","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Biscoito Integral com Queijo 250g","","","Biscoito Integral com Queijo 250g Sabor de Céu",""
"A","Biscoitos e Torradas",4921040,"1781","Biscoito Milly Friends",0.14,"Biscoitos divertidos ideais para crianças, perfeitos para o café da manhã ou o lanche da escola, e super práticos para uma viagem.","Ingredientes: farinha de milho, farinha de arroz, margarina vegetal não hidrogenada (gorduras e óleos vegetais, água, sal, emulsificante: mono e diglicerídeos de ácidos graxos, aromatizante natural), açúcar, fécula de batata, amido de milho, xarope de beterraba, amido de arroz, leveduras: bicarbonato de amônio e bicarbonato de sódio, amido de milho modificado, sal, aromatizante. Pode conter traços de soja e tremoço.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1781_pq.jpg","1781_md.jpg","1781_gr.jpg","","81084","","Schar","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","schaer, schär, schar, bolacha sem glúten, milly schär, biscoito doce sem glúten, livre de glúten, lactose, gordura hidrogenada e conservantes, vegano",0,0,"",False,False,0,0,0,"","","","biscoito-milly-friends","","",""
"A","Biscoitos e Torradas",4921035,"1772","Biscoito Recheado Mini Sorrisi",0.11,"Biscoitos de chocolate crocantes com recheio de creme e um toque de baunilha, que arrancam suspiros e deixam aquela vontade de comer mais um. Assim como toda a linha Schär, não possui conservantes, co","Ingredientes: creme de leite 33% (gordura vegetal não hidrogenada, leite integral em pó 22%, dextrose, açúcar, lactose 16%, emulsificante: lecitina de soja, aromatizantes naturais), amido de milho, açúcar, gordura vegetal não hidrogenada, farinha de milho, farinha de soja, cacau magro em pó 3%, leite integral em pó, fécula de batata, sal, bicarbonato de amônio e bicarbonato de sódio. Pode conter traços de tremoço.","",True,3,0,True,0,0,13.4,0,0,0,,,False,False,"1772_pq.jpg","1772_md.jpg","1772_gr.jpg","","81084","","Schar","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","schaer, schär, schar, bolacha sem glúten, mini sorrisi schär, cracker sem glúten, mini sorrisi schar, livre de gordura trans e conservantes",0,0,"",False,False,0,0,0,"","","","biscoito-recheado-mini-sorrisi","","",""
"A","Biscoitos e Torradas",4921041,"1783","Biscoito Salgado Salti",0.185,"Pequenos biscoitos sem glúten e sem lactose, levemente salgados e super crocantes. Uma irresistível receita, que pode ser facilmente combinada com patês e molhos especiais. Assim como toda a linha Sch","Ingredientes: amido de milho, farinha de milho, margarina vegetal não hidrogenada (gorduras e óleos vegetais, água, sal, emulsificante: mono e diglicerídeos de ácidos graxos, aromatizante natural), maltodextrina, amido de mandioca modificada, açúcar, farinha de soja, sal, emulsificante: ésteres monoacetiltartáricos e diacetiltartáricos de mono e diglicerídeos de ácidos graxos, leveduras: bicarbonato de amônio e bicarbonato de sódio, aromatizante natural. Pode conter traços de tremoço.","",True,3,0,True,0,0,19.9,0,0,0,,,False,False,"1783_pq.jpg","1783_md.jpg","1783_gr.jpg","","81084","","Schar","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","schaer, schär, schar, bolacha sem glúten, salti schär, biscoito salgado sem glúten, livre de gordura hidrogenada e conservantes, Alto teor de fibras",0,0,"",False,False,0,0,0,"","","","biscoito-salgado-salti","","",""
"A","Biscoitos e Torradas",5161067,"2206","Biscoito Vegano de Aveia e Nozes",0.45,"Biscoito Vegano de Aveia e Nozes Sattva.","","",False,0,0,True,0,0,0,0,0,0,,,False,False,"2206_pq.jpg","2206_md.jpg","2206_gr.jpg","124473,124608,124992,125319,128223","82646","","Sattva","330g","","",0,,33,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Biscoito Vegano de Aveia e Nozes","biscoito-vegano-de-aveia-e-nozes","","Biscoito Vegano de Aveia e Nozes Sattva.",""
"A","Biscoitos e Torradas",5032275,"1531","Biscoitos Mimosos sem Glúten",0.17,"","Ingredientes: Farinha de milho, açúcar, gordura vegetal, goiabada, fermento químico, sal, raspas de limão, emulsificante lecitina de soja.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1531_pq.jpg","1531_md.jpg","1531_gr.jpg","124472,124473,124992","81089","","Sabor Vital","100g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","biscoitos-mimosos-sem-gluten","","",""
"A","Biscoitos e Torradas",5197077,"163","Bolacha de Arroz Orgânica sem Glúten, Gergelim",0.2,"A Bolacha / Biscoito de Arroz Orgânica Macrokant é deliciosa e saudável, 100% natural, rica em fibras. Combina com diversos acompanhamentos como patê, requeijão, presunto, etc.","A Bolacha de Arroz Orgânica Macrokant é deliciosa e saudável, 100% natural, rica em fibras. Combina com diversos acompanhamentos como patê, requeijão, presunto, etc. 
Benefícios da Bolacha de Arroz Orgânica:
- Sem Glúten
-Sem Lactose
- Fonte de Fibras
- 100% natural e Orgânica, ou seja, produzida sem o uso de agrotóxicos.
- Sem adição de Açúcar

Sugestão de Consumo.

A Bolacha de Arroz Orgânica Macrokant pode ser consumida a qualquer hora do dia, principalmente no café da manhã ou no lanche da tarde acompanhada com patê, queijo, presunto ou creme de amendoim. Experimente também fazer um sanduiche aberto ou uma mini pizza.

Ingredientes: Arroz integral orgânico e sal com gergelim convencional.","",False,3,0,True,0,0,11.7,0,0,0,,,False,False,"163_pq.jpg","163_md.jpg","163_gr.jpg","124472,124473,124607,124608,124992,125132,125319,128223","83103","","Macrokant","95g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Bolacha de Arroz Orgânica sem Glúten, Gergelim","bolacha-de-arroz-organica-sem-gluten--gergelim","","Comprar Bolacha de Arroz Orgânica Macrokan, deliciosa e saudável, 100% natural e rica em fibras. Combina com diversos acompanhamentos.",""
"A","Biscoitos e Torradas",5197076,"164","Bolacha de Arroz Orgânica sem Glúten, Linhaça",0.2,"A Bolacha de Arroz Orgânica Macrokant é deliciosa e saudável, 100% natural, ricaem fibras. Combina com diversos acompanhamentos como patê, requeijão, presunto, etc.","A Bolacha de Arroz Orgânica Macrokant é deliciosa e saudável, 100% natural, rica em fibras. Combina com diversos acompanhamentos como patê, requeijão, presunto, etc. 
Benefícios da Bolacha de Arroz Orgânica:
- Sem Glúten
-Sem Lactose
- Fonte de Fibras
- 100% natural e Orgânica, ou seja, produzida sem o uso de agrotóxicos.
- Sem adição de Açúcar

Sugestão de Consumo.

A Bolacha de Arroz Orgânica Macrokant pode ser consumida a qualquer hora do dia, principalmente no café da manhã ou no lanche da tarde acompanhada com patê, queijo, presunto ou creme de amendoim. Experimente também fazer um sanduiche aberto ou uma mini pizza.

Ingredientes: Arroz integral orgânico e sal com linhaça orgânica.","",False,3,0,True,0,0,11.7,0,0,0,,,False,False,"164_pq.jpg","164_md.jpg","164_gr.jpg","124472,124473,124607,124608,124992,125132,125319,128223,128480","83103","","Macrokant","95g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","bolacha-de-arroz-organica-sem-gluten-linhaca","","",""
"A","Biscoitos e Torradas",5197078,"162","Bolacha de Arroz Orgânica sem Glúten, Natural",0.2,"A Bolacha de Arroz Orgânica Macrokant é deliciosa e saudável, 100% natural, ricaem fibras. Combina com diversos acompanhamentos como patê, requeijão, presunto, etc.","A Bolacha de Arroz Orgânica Macrokant é deliciosa e saudável, 100% natural, rica em fibras. Combina com diversos acompanhamentos como patê, requeijão, presunto, etc. 
Benefícios da Bolacha de Arroz Orgânica:
- Sem Glúten
-Sem Lactose
- Fonte de Fibras
- 100% natural e Orgânica, ou seja, produzida sem o uso de agrotóxicos.
- Sem adição de Açúcar

Sugestão de Consumo.

A Bolacha de Arroz Orgânica Macrokant pode ser consumida a qualquer hora do dia, principalmente no café da manhã ou no lanche da tarde acompanhada com patê, queijo, presunto ou creme de amendoim. Experimente também fazer um sanduiche aberto ou uma mini pizza.

Ingredientes: Arroz integral orgânico e sal.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"162_pq.jpg","162_md.jpg","162_gr.jpg","124472,124473,124607,124608,124992,125132,125319,128223,128482","83103","","Macrokant","95g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","bolacha-de-arroz-organica-sem-gluten-natural","","",""
"A","Biscoitos e Torradas",5197075,"165","Bolacha de Arroz Orgânica sem Glúten, Oregáno",0.2,"A Bolacha de Arroz Orgânica Macrokant é deliciosa e saudável, 100% natural, ricaem fibras. Combina com diversos acompanhamentos como patê, requeijão, presunto, etc.","A Bolacha de Arroz Orgânica Macrokant é deliciosa e saudável, 100% natural, rica em fibras. Combina com diversos acompanhamentos como patê, requeijão, presunto, etc. 
Benefícios da Bolacha de Arroz Orgânica:
- Sem Glúten
-Sem Lactose
- Fonte de Fibras
- 100% natural e Orgânica, ou seja, produzida sem o uso de agrotóxicos.
- Sem adição de Açúcar

Sugestão de Consumo.

A Bolacha de Arroz Orgânica Macrokant pode ser consumida a qualquer hora do dia, principalmente no café da manhã ou no lanche da tarde acompanhada com patê, queijo, presunto ou creme de amendoim. Experimente também fazer um sanduiche aberto ou uma mini pizza.

Ingredientes: Arroz integral orgânico e sal com oregáno convencional.","",False,1,0,True,0,0,11.7,0,0,0,,,False,False,"165_pq.jpg","165_md.jpg","165_gr.jpg","124472,124473,124607,124608,124992,125132,125319,128223,128479","83103","","Macrokant","95g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","bolacha-de-arroz-organica-sem-gluten-oregano","","",""
"A","Biscoitos e Torradas",4921036,"1776","Bolacha Maria",0.15,"Apreciado mundialmente, conquista a todos já na primeira mordida. É uma ótima opção para o café da manhã, lanche da tarde e também para o preparo de diversas receitas. Assim como toda a linha Schär, n","Ingredientes: amido de milho, margarina vegetal não hidrogenada (gorduras e óleos vegetais, água, sal, emulsificante: mono e diglicerídeos de ácidos graxos, aromatizante natural), farinha de milho, açúcar, amido de mandioca modificado, ovo, leite integral em pó, xarope de beterraba, emulsificante: ésteres monoacetiltartáricos e diacetiltartáricos de mono e diglicerídeos de ácidos graxos, leveduras: bicarbonato de amônio e bicarbonato de sódio, aromatizante natural. Pode conter traços de soja e tremoço.","",True,2,0,True,0,0,14.95,0,0,0,,,False,False,"1776_pq.jpg","1776_md.jpg","1776_gr.jpg","","81084","","Schar","","","",0,,33,"Biscoitos e Torradas",,0,0,,"","schaer, schär, schar, bolacha sem glúten, maria schär, biscoito sem glúten, bolacha maria schar, bolacha maria",0,0,"",False,False,0,0,0,"","","","bolacha-maria","","",""
"A","Biscoitos e Torradas",5032269,"792","Broinha de Milho sem Glúten",0.17,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"792_pq.jpg","792_md.jpg","792_gr.jpg","124472,124473,125132","83304","","Nutriente","120g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","broinha-de-milho-sem-gluten","","",""
"A","Biscoitos e Torradas",5337283,"2765","Canjica de Milho Doce",0.25,"","",,True,3,0,True,,,3.95,0,0,0,,,False,False,"2765_pq.jpg","2765_md.jpg","2765_gr.jpg","124472,124473,124608,124992,128479,128223","83961",,"Okoshi","50g","",,0,,33,"Biscoitos e Torradas",,,0,,,"",0,0,,True,False,0,0,0,"","","","canjica-de-milho-doce","","",""
"A","Biscoitos e Torradas",5337284,"1504","Canjica de Milho Salgada",0.25,"","",,True,2,0,True,,,3.95,0,0,0,,,False,False,"1504_pq.jpg","1504_md.jpg","1504_gr.jpg","124472,124473,124608,124992,128479,128223","83961",,"Okoshi","50g","",,0,,33,"Biscoitos e Torradas",,,0,,,"",0,0,,True,False,0,0,0,"","","","canjica-de-milho-salgada","","",""
"A","Biscoitos e Torradas",5773992,"3956","Chips de Aipim Orgânico",0.3,"","",,True,0,0,True,,,0,0,0,0,,,False,False,"3956_pq.jpg","3956_md.jpg","3956_gr.jpg","","81931","","Amigos da Terra","100g","",,0,,33,"Biscoitos e Torradas",,,0,,"","",0,0,,True,False,0,0,0,"","","","","","",""
"A","Biscoitos e Torradas",5045926,"524","Chips de Banana Orgânica Doce",0.2,"Chips de Banana Orgânica adoçada com açúcar mascavo. Crocante e saborosa.","O Chips de Banana Doce da Cooperativa ecológica Amigos da Terra é um alimento gostoso e saudável pois é livre de conservantes, é adoçado com açúcar mascavo, é crocante e saboroso.

O Chips de Banana também é produzido com bananas orgânicas e possui o selo de certificação de produto orgânico.

Ingredientes: Banana verde, óleo, açúcar mascavo  e canela.

Onde comprar o Chips de Banana Orgânica Doce:
Você encontra o Chips de Banana Orgânica Doce nas lojas Grão Natural em Porto Alegre","",True,0,0,True,0,0,10.9,0,0,0,,,False,False,"524_1_pq.jpg","524_1_md.jpg","524_1_gr.jpg","124472,124473,124607,124608,124992,125319","81931","","Sítio Pé na Terra","100g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Banana Chips Doce Orgânica","banana-chips-doce-organica","","Chips de Banana Orgânica adoçada com açúcar mascavo. Crocante e saborosa. Compre produtos orgânicos na Grão Natural sem glúten e sem lactose.",""
"A","Biscoitos e Torradas",5045925,"524","Chips de Banana Orgânica Salgada",0.16,"Chips de Banana Orgânica. Crocante e saborosa.","Ingredientes: Banana verde, sal e óleo.","",True,8,0,True,0,0,11.9,0,0,0,,,False,False,"524_pq.jpg","524_md.jpg","524_gr.jpg","124472,124473,124607,124608,124992,125132,125319","81931","","Sítio Pé na Terra","100g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Chips de Banana Orgânica","chips-de-banana-organica","","Chips de Banana Orgânica. Crocante e saborosa. Compre produtos orgânicos na Grão Natural sem glúten e sem lactose.",""
"A","Biscoitos e Torradas",5773991,"4094","Chips de Batata Doce Orgânico",0.3,"","",,True,0,0,True,,,0,0,0,0,,,False,False,"4094_pq.jpg","4094_md.jpg","4094_gr.jpg","","81931","","Amigos da Terra","100g","",,0,,33,"Biscoitos e Torradas",,,0,,"","",0,0,,True,False,0,0,0,"","","","","","",""
"A","Biscoitos e Torradas",5884720,"3964","Chips de Coco Boa Forma",0.1,"Assado<br>Vegano","O Chips de Coco Boa Forma Flormel é puro coco fresco, fatiado e assado. Produzido com coco fresco, sem o uso de aromatizantes, corantes ou conservantes. Contém óleo de coco natural.

Ingredientes: Coco in natura. Não contém glúten, não contém lactose.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"3964_pq.jpg","3964_md.jpg","3964_gr.jpg","124472,124473,124608,125132,128479","81110","","Flormel","20g","","",0,,33,"",,,0,,"","",0,0,,True,False,0,0,0,"","","Chips de Coco Boa Forma Flormel","chips-de-coco-boa-forma-flormel","","O Chips de Coco Boa Forma Flormel é puro coco fresco, fatiado e assado. Produzido com coco fresco, sem uso de aromatizantes, corantes ou conservantes.",""
"A","Biscoitos e Torradas",5884786,"3967","Chips de Coco com Gengibre Boa Forma",0.1,"Assado<br>Vegano","O Chips de Coco com Gengibre Boa Forma Flormel é  fatiado e assado. Produzido com coco fresco, sem o uso de aromatizantes, corantes ou conservantes. Contém óleo de coco natural.

Ingredientes: Coco in natura, gengibre em pó e Xilitol. Não contém glúten, não contém lactose.","",False,0,0,True,0,0,0,0,0,0,,,False,False,"3967_pq.jpg","3967_md.jpg","3967_gr.jpg","128479,124992,124472,124473,124608","81110","","Flormel","20g","","",0,,33,"",,,0,,"","",0,0,,True,False,0,0,0,"","","Chips de Coco com Gengibre Boa Forma Flormel","chips-de-coco-com-gengibre-boa-forma-flormel","","O Chips de Coco com Gengibre Boa Forma Flormel é  fatiado e assado. Produzido com coco fresco, sem o uso de aromatizantes, corantes ou conservantes.",""
"A","Biscoitos e Torradas",5884800,"4072","Chips de Coco Orgânico",0.1,"O Chips de Coco Orgânico com Açúcar de Coco Copra é um produto vegano, sem adição de conservantes ou corantes. É saudável, nutritivo e delicioso.","","",False,0,0,True,0,0,0,0,0,0,,,False,False,"4072_pq.jpg","4072_md.jpg","4072_gr.jpg","128479,125132,124992,124473,124472,124608","81080","","Copra","20g","","",0,,33,"",,,0,,"","",0,0,,True,False,0,0,0,"","","Chips de Coco Orgânico Copra","chips-de-coco-organico-copra","","O Chips de Coco Orgânico com Açúcar de Coco Copra é um produto vegano, sem adição de conservantes ou corantes. É saudável, nutritivo e delicioso.",""
